F_NODE,jam_value0,jam_value1,jam_value2,jam_value3,jam_value4,total_jam,start_lat,start_lon,start_name
1830013300,15.0,20.0,20.0,20.0,20.0,80.0,36.34065577598145,127.42111838734444,삼성동성당네거리
1830013300,15.0,20.0,20.0,20.0,20.0,80.0,36.34065577598145,127.42111838734444,삼성동성당네거리
1830013300,15.0,20.0,20.0,20.0,20.0,80.0,36.34065577598145,127.42111838734444,삼성동성당네거리
1830013300,15.0,20.0,20.0,20.0,20.0,80.0,36.34065577598145,127.42111838734444,삼성동성당네거리
1830013400,0.0,0.0,0.0,0.0,0.0,0.0,36.340868775858006,127.44198848056854,평화횟집
1830013500,5.0,15.0,15.0,15.0,15.0,60.0,36.34128708835753,127.42184826221184,홍도고가
1830013500,5.0,15.0,15.0,15.0,15.0,60.0,36.34128708835753,127.42184826221184,홍도고가
1830013500,5.0,15.0,15.0,15.0,15.0,60.0,36.34128708835753,127.42184826221184,홍도고가
1830013800,15.0,15.0,15.0,15.0,15.0,60.0,36.34199024404593,127.44829141781292,울타리교회
1830013800,15.0,15.0,15.0,15.0,15.0,60.0,36.34199024404593,127.44829141781292,울타리교회
1830013800,15.0,15.0,15.0,15.0,15.0,60.0,36.34199024404593,127.44829141781292,울타리교회
1830013900,5.0,5.0,5.0,5.0,5.0,20.0,36.342010494249465,127.41451379429544,송림주류
1830014000,10.0,10.0,10.0,10.0,10.0,40.0,36.34245465027165,127.41896898167948,우영축산
1830014000,10.0,10.0,10.0,10.0,10.0,40.0,36.34245465027165,127.41896898167948,우영축산
1830014000,10.0,10.0,10.0,10.0,10.0,40.0,36.34245465027165,127.41896898167948,우영축산
1830014100,15.0,20.0,20.0,20.0,20.0,80.0,36.34252852590949,127.4234760112664,삼성오거리
1830014100,15.0,20.0,20.0,20.0,20.0,80.0,36.34252852590949,127.4234760112664,삼성오거리
1830014100,15.0,20.0,20.0,20.0,20.0,80.0,36.34252852590949,127.4234760112664,삼성오거리
1830014100,15.0,20.0,20.0,20.0,20.0,80.0,36.34252852590949,127.4234760112664,삼성오거리
1830014200,10.0,15.0,15.0,15.0,15.0,60.0,36.342909182275356,127.42472204259741,더드림교회
1830014200,10.0,15.0,15.0,15.0,15.0,60.0,36.342909182275356,127.42472204259741,더드림교회
1830014200,10.0,15.0,15.0,15.0,15.0,60.0,36.342909182275356,127.42472204259741,더드림교회
1830014200,10.0,15.0,15.0,15.0,15.0,60.0,36.342909182275356,127.42472204259741,더드림교회
1830014300,5.0,5.0,5.0,5.0,5.0,20.0,36.34311190112925,127.44090698114776,시온성결교회
1830014400,5.0,10.0,15.0,15.0,10.0,50.0,36.34344499453611,127.4472639499464,세계로교회
1830014400,5.0,10.0,15.0,15.0,10.0,50.0,36.34344499453611,127.4472639499464,세계로교회
1830014500,15.0,15.0,15.0,20.0,20.0,70.0,36.34371099394743,127.44218904314272,동부네거리
1830014500,15.0,15.0,15.0,20.0,20.0,70.0,36.34371099394743,127.44218904314272,동부네거리
1830014500,15.0,15.0,15.0,20.0,20.0,70.0,36.34371099394743,127.44218904314272,동부네거리
1830014500,15.0,15.0,15.0,20.0,20.0,70.0,36.34371099394743,127.44218904314272,동부네거리
1830014600,15.0,30.0,20.0,30.0,30.0,110.0,36.34438536986247,127.42821779356647,홍도고가
1830014600,15.0,30.0,20.0,30.0,30.0,110.0,36.34438536986247,127.42821779356647,홍도고가
1830014600,15.0,30.0,20.0,30.0,30.0,110.0,36.34438536986247,127.42821779356647,홍도고가
1830014700,10.0,20.0,15.0,20.0,20.0,75.0,36.34469330614194,127.4286097929021,홍도육교동측
1830014700,10.0,20.0,15.0,20.0,20.0,75.0,36.34469330614194,127.4286097929021,홍도육교동측
1830014800,15.0,15.0,20.0,30.0,25.0,90.0,36.34541896319973,127.44578957429285,가양네거리
1830014800,15.0,15.0,20.0,30.0,25.0,90.0,36.34541896319973,127.44578957429285,가양네거리
1830014800,15.0,15.0,20.0,30.0,25.0,90.0,36.34541896319973,127.44578957429285,가양네거리
1830014800,15.0,15.0,20.0,30.0,25.0,90.0,36.34541896319973,127.44578957429285,가양네거리
1830014900,5.0,5.0,5.0,5.0,5.0,20.0,36.34626560859081,127.4227973204785,동산지하차도
1830015000,10.0,20.0,15.0,25.0,25.0,85.0,36.346373525986465,127.43067251293681,그리심중앙교회
1830015000,10.0,20.0,15.0,25.0,25.0,85.0,36.346373525986465,127.43067251293681,그리심중앙교회
1830015000,10.0,20.0,15.0,25.0,25.0,85.0,36.346373525986465,127.43067251293681,그리심중앙교회
1830015200,10.0,10.0,10.0,10.0,5.0,35.0,36.34710296284518,127.44464826227757,한국에너지기술인협회대전충남지부
1830015200,10.0,10.0,10.0,10.0,5.0,35.0,36.34710296284518,127.44464826227757,한국에너지기술인협회대전충남지부
1830015300,10.0,10.0,10.0,10.0,10.0,40.0,36.34719355646814,127.45654291824499,남간정사
1830015300,10.0,10.0,10.0,10.0,10.0,40.0,36.34719355646814,127.45654291824499,남간정사
1830015400,0.0,5.0,5.0,5.0,5.0,20.0,36.34852377519653,127.43499563682244,red·Lcoffee
1830015500,15.0,15.0,10.0,15.0,15.0,55.0,36.34876786929622,127.45127863658259,흥륜네거리
1830015500,15.0,15.0,10.0,15.0,15.0,55.0,36.34876786929622,127.45127863658259,흥륜네거리
1830015500,15.0,15.0,10.0,15.0,15.0,55.0,36.34876786929622,127.45127863658259,흥륜네거리
1830015600,0.0,0.0,0.0,5.0,5.0,10.0,36.348836244529295,127.47424029283242,비룡교차로
1830015600,0.0,0.0,0.0,5.0,5.0,10.0,36.348836244529295,127.47424029283242,비룡교차로
1830015600,0.0,0.0,0.0,5.0,5.0,10.0,36.348836244529295,127.47424029283242,비룡교차로
1830015800,5.0,10.0,10.0,10.0,10.0,40.0,36.34960640103795,127.42859682562572,속성변화점
1830015800,5.0,10.0,10.0,10.0,10.0,40.0,36.34960640103795,127.42859682562572,속성변화점
1830015900,5.0,5.0,0.0,0.0,0.0,5.0,36.350226650602934,127.43995629387454,엠제이아트홀
1830016000,15.0,15.0,10.0,10.0,5.0,40.0,36.35071111904315,127.44138545018488,동부네거리
1830016000,15.0,15.0,10.0,10.0,5.0,40.0,36.35071111904315,127.44138545018488,동부네거리
1830016000,15.0,15.0,10.0,10.0,5.0,40.0,36.35071111904315,127.44138545018488,동부네거리
1830016100,0.0,0.0,0.0,0.0,0.0,0.0,36.350789618962324,127.4878527936776,신상교
1830016100,0.0,0.0,0.0,0.0,0.0,0.0,36.350789618962324,127.4878527936776,신상교
1830016200,10.0,10.0,15.0,20.0,10.0,55.0,36.351081306308224,127.44207635586157,동부네거리
1830016200,10.0,10.0,15.0,20.0,10.0,55.0,36.351081306308224,127.44207635586157,동부네거리
1830016200,10.0,10.0,15.0,20.0,10.0,55.0,36.351081306308224,127.44207635586157,동부네거리
1830016300,10.0,10.0,5.0,10.0,10.0,35.0,36.35123161895653,127.45268298147491,대전광민교회
1830016300,10.0,10.0,5.0,10.0,10.0,35.0,36.35123161895653,127.45268298147491,대전광민교회
1830016400,0.0,0.0,0.0,0.0,0.0,0.0,36.35129349454768,127.4924665125063,신상교
1830016400,0.0,0.0,0.0,0.0,0.0,0.0,36.35129349454768,127.4924665125063,신상교
1830016500,10.0,10.0,15.0,15.0,15.0,55.0,36.351441869530646,127.42811110578432,한남로삼거리
1830016500,10.0,10.0,15.0,15.0,15.0,55.0,36.351441869530646,127.42811110578432,한남로삼거리
1830016500,10.0,10.0,15.0,15.0,15.0,55.0,36.351441869530646,127.42811110578432,한남로삼거리
1830016600,5.0,5.0,10.0,10.0,15.0,40.0,36.35160086916378,127.44145432456226,동부네거리
1830016600,5.0,5.0,10.0,10.0,15.0,40.0,36.35160086916378,127.44145432456226,동부네거리
1830016700,0.0,0.0,0.0,0.0,0.0,0.0,36.35294936965949,127.5166088247837,속성변화점
1830016700,0.0,0.0,0.0,0.0,0.0,0.0,36.35294936965949,127.5166088247837,속성변화점
1830016800,5.0,5.0,5.0,5.0,5.0,20.0,36.354045087924646,127.44909166770996,부식슈퍼
1830016900,5.0,5.0,5.0,0.0,5.0,15.0,36.354135337508346,127.43843838767292,한국전기공사협회대전지회
1830017000,0.0,0.0,0.0,0.0,0.0,0.0,36.35424533847495,127.5203139193074,중앙터널(서측)
1830017100,10.0,10.0,10.0,10.0,10.0,40.0,36.35449846293647,127.45457926196035,가양비래공원네거리
1830017100,10.0,10.0,10.0,10.0,10.0,40.0,36.35449846293647,127.45457926196035,가양비래공원네거리
1830017100,10.0,10.0,10.0,10.0,10.0,40.0,36.35449846293647,127.45457926196035,가양비래공원네거리
1830017300,5.0,5.0,5.0,0.0,0.0,10.0,36.35545599364002,127.4275178868947,좋은친구들
1830017400,0.0,0.0,0.0,0.0,0.0,0.0,36.35554921324319,127.46961235591532,속성변화점
1830017400,0.0,0.0,0.0,0.0,0.0,0.0,36.35554921324319,127.46961235591532,속성변화점
1830017700,0.0,0.0,0.0,0.0,0.0,0.0,36.35617133793004,127.46724663743956,대전터널
1830017700,0.0,0.0,0.0,0.0,0.0,0.0,36.35617133793004,127.46724663743956,대전터널
1830017800,5.0,5.0,5.0,0.0,5.0,15.0,36.35707711940782,127.4349340248386,용전동226
1830017900,0.0,0.0,0.0,5.0,5.0,10.0,36.37307127561027,127.47550048114266,천동공영주차장
1830017900,0.0,0.0,0.0,5.0,5.0,10.0,36.37307127561027,127.47550048114266,천동공영주차장
1830018000,0.0,0.0,0.0,0.0,0.0,0.0,36.38652646279912,127.48075257484301,대청호오백리길5-1구간
1830018000,0.0,0.0,0.0,0.0,0.0,0.0,36.38652646279912,127.48075257484301,대청호오백리길5-1구간
1830018000,0.0,0.0,0.0,0.0,0.0,0.0,36.38652646279912,127.48075257484301,대청호오백리길5-1구간
1830018100,0.0,0.0,0.0,0.0,0.0,0.0,36.38959452489747,127.48040920030348,속성변화점
1830018100,0.0,0.0,0.0,0.0,0.0,0.0,36.38959452489747,127.48040920030348,속성변화점
1830018200,0.0,0.0,0.0,0.0,0.0,0.0,36.409401306936324,127.4736081994238,효평경찰초소
1830018200,0.0,0.0,0.0,0.0,0.0,0.0,36.409401306936324,127.4736081994238,효평경찰초소
1830018500,5.0,10.0,10.0,5.0,5.0,30.0,36.30976877532999,127.45531466774874,가오고네거리
1830018600,5.0,5.0,5.0,5.0,5.0,20.0,36.31258408752985,127.4599614182898,도원어린이집
1830018700,5.0,0.0,0.0,0.0,0.0,0.0,36.31064324357822,127.46213951256256,기독교대한성결교회광야교회
1830018800,0.0,0.0,0.0,0.0,0.0,0.0,36.320082293713725,127.47096291568865,화성연립앞
1830018800,0.0,0.0,0.0,0.0,0.0,0.0,36.320082293713725,127.47096291568865,화성연립앞
1830018900,0.0,0.0,0.0,0.0,0.0,0.0,36.322743388998326,127.47223958720235,복지관앞
1830018900,0.0,0.0,0.0,0.0,0.0,0.0,36.322743388998326,127.47223958720235,복지관앞
1830019000,0.0,0.0,0.0,0.0,0.0,0.0,36.28172613327979,127.44320081465384,어사교
1830019100,10.0,10.0,10.0,10.0,10.0,40.0,36.31853861010572,127.46483512845232,속성변화점
1830019100,10.0,10.0,10.0,10.0,10.0,40.0,36.31853861010572,127.46483512845232,속성변화점
1830019200,0.0,0.0,0.0,0.0,0.0,0.0,36.32724846539689,127.43157389482548,장수해장국
1830019200,0.0,0.0,0.0,0.0,0.0,0.0,36.32724846539689,127.43157389482548,장수해장국
1830019300,0.0,0.0,0.0,0.0,0.0,0.0,36.33097731745622,127.48130478384321,향나무집
1830019300,0.0,0.0,0.0,0.0,0.0,0.0,36.33097731745622,127.48130478384321,향나무집
1830019300,0.0,0.0,0.0,0.0,0.0,0.0,36.33097731745622,127.48130478384321,향나무집
1830019400,0.0,5.0,5.0,5.0,5.0,20.0,36.33181020729045,127.42714483014423,이웅고시학원
1830019400,0.0,5.0,5.0,5.0,5.0,20.0,36.33181020729045,127.42714483014423,이웅고시학원
1830019700,0.0,0.0,0.0,0.0,0.0,0.0,36.34709717292619,127.4860619681444,동암사
1830019800,0.0,0.0,0.0,0.0,0.0,0.0,36.37548855465256,127.47525195730223,추동신토불이
1830019800,0.0,0.0,0.0,0.0,0.0,0.0,36.37548855465256,127.47525195730223,추동신토불이
1830020000,0.0,0.0,0.0,5.0,5.0,10.0,36.38389957185493,127.45830581638596,계족산농장
1830020100,0.0,0.0,0.0,0.0,0.0,0.0,36.405065352251704,127.49171889897731,직동산90-11
1830020100,0.0,0.0,0.0,0.0,0.0,0.0,36.405065352251704,127.49171889897731,직동산90-11
1830020200,0.0,0.0,0.0,0.0,0.0,0.0,36.41747149547001,127.47908254728328,찬샘팜스테이
1830020200,0.0,0.0,0.0,0.0,0.0,0.0,36.41747149547001,127.47908254728328,찬샘팜스테이
1830043400,0.0,0.0,0.0,0.0,0.0,0.0,36.31749575563594,127.44183657397288,동대전유치원
1830043400,0.0,0.0,0.0,0.0,0.0,0.0,36.31749575563594,127.44183657397288,동대전유치원
1830043400,0.0,0.0,0.0,0.0,0.0,0.0,36.31749575563594,127.44183657397288,동대전유치원
1830043700,0.0,0.0,0.0,0.0,0.0,0.0,36.31696201255426,127.44306606003248,효천2길시점
1830043700,0.0,0.0,0.0,0.0,0.0,0.0,36.31696201255426,127.44306606003248,효천2길시점
1830043900,0.0,0.0,0.0,0.0,0.0,0.0,36.316433772269015,127.44437476396412,대전천둥위드힐삼거리
1830043900,0.0,0.0,0.0,0.0,0.0,0.0,36.316433772269015,127.44437476396412,대전천둥위드힐삼거리
1830044000,0.0,0.0,0.0,0.0,0.0,0.0,36.315299011490616,127.44496860019564,흥평교회
1830044000,0.0,0.0,0.0,0.0,0.0,0.0,36.315299011490616,127.44496860019564,흥평교회
1830044100,0.0,0.0,0.0,0.0,0.0,0.0,36.311805678395466,127.44548887033876,천동초등학교입구
1830044500,0.0,0.0,0.0,0.0,0.0,0.0,36.30399346710253,127.45286403177263,가오교
1830044500,0.0,0.0,0.0,0.0,0.0,0.0,36.30399346710253,127.45286403177263,가오교
1830044600,0.0,0.0,0.0,0.0,0.0,0.0,36.24283468139047,127.45385188954599,삼괴19통마을회관
1830044700,0.0,0.0,0.0,0.0,0.0,0.0,36.332765455844616,127.4551429793624,용수골네거리
1830044700,0.0,0.0,0.0,0.0,0.0,0.0,36.332765455844616,127.4551429793624,용수골네거리
1830044800,0.0,0.0,0.0,0.0,0.0,0.0,36.30242751758056,127.45569102767652,은어송초삼거리
1830044900,0.0,0.0,0.0,0.0,0.0,0.0,36.334243902755425,127.45589462401324,새소망교회
1830044900,0.0,0.0,0.0,0.0,0.0,0.0,36.334243902755425,127.45589462401324,새소망교회
1830044900,0.0,0.0,0.0,0.0,0.0,0.0,36.334243902755425,127.45589462401324,새소망교회
1830045000,0.0,0.0,0.0,0.0,0.0,0.0,36.335387540675676,127.45645928219817,대전대학교서문입구
1830045000,0.0,0.0,0.0,0.0,0.0,0.0,36.335387540675676,127.45645928219817,대전대학교서문입구
1830045100,0.0,0.0,0.0,0.0,0.0,0.0,36.30333184771445,127.45699072636978,산내농협
1830045100,0.0,0.0,0.0,0.0,0.0,0.0,36.30333184771445,127.45699072636978,산내농협
1830045200,0.0,0.0,0.0,0.0,0.0,0.0,36.30383153432639,127.45772835879244,은어송마을1단지
1830045200,0.0,0.0,0.0,0.0,0.0,0.0,36.30383153432639,127.45772835879244,은어송마을1단지
1830045300,0.0,0.0,0.0,0.0,0.0,0.0,36.304445330197844,127.45863391690888,대전동구국제센터앞
1830045300,0.0,0.0,0.0,0.0,0.0,0.0,36.304445330197844,127.45863391690888,대전동구국제센터앞
1830045500,0.0,0.0,0.0,0.0,0.0,0.0,36.34305604153924,127.45948005293123,용운교
1830045500,0.0,0.0,0.0,0.0,0.0,0.0,36.34305604153924,127.45948005293123,용운교
1830045500,0.0,0.0,0.0,0.0,0.0,0.0,36.34305604153924,127.45948005293123,용운교
1830045800,0.0,0.0,0.0,0.0,0.0,0.0,36.35071087762372,127.45967620634896,가양비래터널남측
1830045900,0.0,0.0,0.0,0.0,0.0,0.0,36.34307725088149,127.45974453714277,용운교
1830045900,0.0,0.0,0.0,0.0,0.0,0.0,36.34307725088149,127.45974453714277,용운교
1830046000,0.0,0.0,0.0,0.0,0.0,0.0,36.34195871281553,127.45974238815953,용운동77
1830046100,0.0,0.0,0.0,0.0,0.0,0.0,36.30022943639466,127.4595512254798,대전은어송중학교
1830046100,0.0,0.0,0.0,0.0,0.0,0.0,36.30022943639466,127.4595512254798,대전은어송중학교
1830046200,0.0,0.0,0.0,0.0,0.0,0.0,36.34306317937981,127.45994047898331,용운교
1830046200,0.0,0.0,0.0,0.0,0.0,0.0,36.34306317937981,127.45994047898331,용운교
1830046300,0.0,0.0,0.0,0.0,0.0,0.0,36.34468339404553,127.4599908433227,용운동77
1830046300,0.0,0.0,0.0,0.0,0.0,0.0,36.34468339404553,127.4599908433227,용운동77
1830046300,0.0,0.0,0.0,0.0,0.0,0.0,36.34468339404553,127.4599908433227,용운동77
1830046400,0.0,0.0,0.0,0.0,0.0,0.0,36.302010462898004,127.45974039342155,은어송마을2단지
1830046400,0.0,0.0,0.0,0.0,0.0,0.0,36.302010462898004,127.45974039342155,은어송마을2단지
1830046500,0.0,0.0,0.0,0.0,0.0,0.0,36.349734885003684,127.46005968504805,가양비래터널분기점
1830046500,0.0,0.0,0.0,0.0,0.0,0.0,36.349734885003684,127.46005968504805,가양비래터널분기점
1830046700,0.0,0.0,0.0,0.0,0.0,0.0,36.3419497896612,127.46008443588038,용운동77
1830046700,0.0,0.0,0.0,0.0,0.0,0.0,36.3419497896612,127.46008443588038,용운동77
1830046800,0.0,0.0,0.0,0.0,0.0,0.0,36.35041009826689,127.46015680305493,가양비래터널남측
1830047000,0.0,0.0,0.0,0.0,0.0,0.0,36.34047913438615,127.46097786134784,용운터널북측
1830047100,0.0,0.0,0.0,0.0,0.0,0.0,36.34077893398744,127.4612859504208,용운터널북측
1830047200,0.0,0.0,0.0,0.0,0.0,0.0,36.33949988886783,127.46261817905254,용운터널남측
1830047300,0.0,0.0,0.0,0.0,0.0,0.0,36.339802918738215,127.46288295628928,용운터널님측
1830047400,0.0,0.0,0.0,0.0,0.0,0.0,36.33749557091854,127.46376194274292,교차로
1830047400,0.0,0.0,0.0,0.0,0.0,0.0,36.33749557091854,127.46376194274292,교차로
1830047500,0.0,0.0,0.0,0.0,0.0,0.0,36.244368801394145,127.47363790590992,삼괴동339-1
1830047700,0.0,0.0,0.0,0.0,0.0,0.0,36.24999969943827,127.47406802878284,공주교
1830047700,0.0,0.0,0.0,0.0,0.0,0.0,36.24999969943827,127.47406802878284,공주교
1830047800,10.0,10.0,10.0,10.0,10.0,40.0,36.24830909208506,127.47652307220389,삼괴3교
1830047800,10.0,10.0,10.0,10.0,10.0,40.0,36.24830909208506,127.47652307220389,삼괴3교
1830047900,10.0,10.0,10.0,10.0,10.0,40.0,36.24637464076033,127.4765183716026,월계교남측
1830047900,10.0,10.0,10.0,10.0,10.0,40.0,36.24637464076033,127.4765183716026,월계교남측
1830048000,10.0,10.0,10.0,10.0,10.0,40.0,36.24342754861327,127.476609163864,머들령터널
1830048000,10.0,10.0,10.0,10.0,10.0,40.0,36.24342754861327,127.476609163864,머들령터널
1830048100,10.0,10.0,10.0,10.0,10.0,40.0,36.25092238878832,127.47683303101013,삼괴2교남측
1830048100,10.0,10.0,10.0,10.0,10.0,40.0,36.25092238878832,127.47683303101013,삼괴2교남측
1830048200,0.0,0.0,0.0,0.0,0.0,0.0,36.23843270196432,127.47729854329515,적문교
1830048200,0.0,0.0,0.0,0.0,0.0,0.0,36.23843270196432,127.47729854329515,적문교
1830048300,10.0,10.0,10.0,10.0,10.0,40.0,36.24167939873345,127.4774410656712,머들령터널
1830048300,10.0,10.0,10.0,10.0,10.0,40.0,36.24167939873345,127.4774410656712,머들령터널
1830048400,10.0,10.0,10.0,10.0,10.0,40.0,36.255927855521215,127.47791857769109,삼괴2교북측
1830048400,10.0,10.0,10.0,10.0,10.0,40.0,36.255927855521215,127.47791857769109,삼괴2교북측
1830048500,0.0,0.0,0.0,0.0,0.0,0.0,36.23631774632449,127.47873931732866,마달교
1830048500,0.0,0.0,0.0,0.0,0.0,0.0,36.23631774632449,127.47873931732866,마달교
1830048600,10.0,10.0,10.0,10.0,10.0,40.0,36.23909306468485,127.47939971146631,삼괴동산12-14
1830048600,10.0,10.0,10.0,10.0,10.0,40.0,36.23909306468485,127.47939971146631,삼괴동산12-14
1830048800,0.0,0.0,0.0,0.0,0.0,0.0,36.23290779757688,127.4807819885352,마달교
1830049000,5.0,5.0,5.0,5.0,5.0,20.0,36.23390658775829,127.4816469424202,금산터널북측
1830049200,0.0,0.0,0.0,0.0,0.0,0.0,36.23046609614197,127.48198340220814,동구-금산군
1830049500,0.0,0.0,0.0,0.0,0.0,0.0,36.33632285267501,127.48916202033493,터널북측
1830049500,0.0,0.0,0.0,0.0,0.0,0.0,36.33632285267501,127.48916202033493,터널북측
1830049600,0.0,0.0,0.0,0.0,0.0,0.0,36.335704301579405,127.48962268996544,터널남측
1830049600,0.0,0.0,0.0,0.0,0.0,0.0,36.335704301579405,127.48962268996544,터널남측
1830049700,0.0,0.0,0.0,0.0,0.0,0.0,36.33871151496411,127.4897425790068,세천동562
1830049700,0.0,0.0,0.0,0.0,0.0,0.0,36.33871151496411,127.4897425790068,세천동562
1830049700,0.0,0.0,0.0,0.0,0.0,0.0,36.33871151496411,127.4897425790068,세천동562
1830049800,0.0,0.0,0.0,0.0,0.0,0.0,36.33849426815229,127.48985410543115,새정2교남측
1830049800,0.0,0.0,0.0,0.0,0.0,0.0,36.33849426815229,127.48985410543115,새정2교남측
1830049900,0.0,0.0,0.0,0.0,0.0,0.0,36.33206288263861,127.49119505941002,새정1교
1830049900,0.0,0.0,0.0,0.0,0.0,0.0,36.33206288263861,127.49119505941002,새정1교
1830050000,0.0,0.0,0.0,0.0,0.0,0.0,36.332053482982936,127.49160240613674,새정1교
1830050100,0.0,0.0,0.0,0.0,0.0,0.0,36.34954600094653,127.51419603556343,증약터널서측
1830067500,0.0,0.0,0.0,0.0,0.0,0.0,36.27846256676956,127.43543814643492,구완터널
1830067500,0.0,0.0,0.0,0.0,0.0,0.0,36.27846256676956,127.43543814643492,구완터널
1830067600,10.0,10.0,10.0,10.0,10.0,40.0,36.278471297672226,127.44094506362438,산내JC
1830067600,10.0,10.0,10.0,10.0,10.0,40.0,36.278471297672226,127.44094506362438,산내JC
